id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,8
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,8
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,8
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,8
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,8
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,8
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,8
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,8
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,8
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,8
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,8
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,8
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,8
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,8
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,8
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,8
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,8
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,8
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,8
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,8
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,9
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,9
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,9
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,9
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,9
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,9
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,9
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,9
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,9
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,9
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,9
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,9
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,9
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,9
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,9
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,9
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,9
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,9
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,9
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,9
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,9
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,9
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,9
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,9
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,9
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,9
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,9
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,9
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,9
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,9
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,9
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,9
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,9
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,9
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,9
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,9
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,9
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,9
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,10
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,10
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,10
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,10
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,10
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,10
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,10
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,10
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,10
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,10
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,10
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,10
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,10
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,10
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,10
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,10
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,10
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,10
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,10
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,10
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,10
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,10
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,10
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,10
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,10
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,10
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,10
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,10
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,10
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,10
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,10
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,10
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,10
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,10
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,10
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,10
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,10
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,10
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,11
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,11
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,11
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,11
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,11
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,11
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,11
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,11
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,11
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,11
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,11
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,11
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,11
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,11
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,11
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,11
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,11
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,11
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,11
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,11
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,11
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,11
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,11
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,11
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,11
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,11
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,11
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,11
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,11
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,11
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,11
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,11
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,11
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,11
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,11
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,11
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,11
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,11
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,12
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,12
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,12
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,12
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,12
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,12
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,12
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,12
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,12
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,12
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,12
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,12
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,12
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,12
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,12
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,12
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,12
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,12
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,12
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,12
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,12
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,12
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,12
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,12
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,12
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,12
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,12
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,12
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,12
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,12
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,12
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,12
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,12
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,12
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,12
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,12
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,12
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,12
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,13
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,13
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,13
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,13
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,13
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,13
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,13
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,13
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,13
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,13
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,13
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,13
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,13
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,13
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,13
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,13
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,13
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,13
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,13
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,13
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,13
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,13
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,13
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,13
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,13
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,13
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,13
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,13
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,13
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,13
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,13
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,13
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,13
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,13
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,13
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,13
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,13
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,13
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,14
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,14
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,14
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,14
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,14
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,14
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,14
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,14
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,14
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,14
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,14
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,14
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,14
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,14
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,14
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,14
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,14
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,14
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,14
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,14
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,14
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,14
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,14
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,14
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,14
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,14
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,14
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,14
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,14
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,14
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,14
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,14
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,14
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,14
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,14
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,14
361,2562256,1,,3,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,True,2,14
373,2562267,8,,1,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,False,3,14
9,2561903,14,,1,,1,False,0,False,2025-08-17T15:30:00Z,Gameweek 1,False,3,15
11,2561906,1,,11,,2,False,0,False,2025-08-23T16:30:00Z,Gameweek 2,True,2,15
25,2561919,12,,1,,3,False,0,False,2025-08-31T15:30:00Z,Gameweek 3,False,5,15
31,2561926,1,,16,,4,False,0,False,2025-09-13T11:30:00Z,Gameweek 4,True,3,15
41,2561936,1,,13,,5,False,0,False,2025-09-21T15:30:00Z,Gameweek 5,True,4,15
58,2561952,15,,1,,6,False,0,False,2025-09-28T15:30:00Z,Gameweek 6,False,4,15
61,2561956,1,,19,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,True,2,15
74,2561968,10,,1,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,False,3,15
81,2561976,1,,8,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,True,3,15
92,2561986,3,,1,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,False,2,15
108,2562002,17,,1,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,2,15
111,2562006,1,,18,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,15
123,2562017,7,,1,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,4,15
131,2562026,1,,5,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,15
141,2562036,2,,1,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,False,4,15
151,2562045,1,,20,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,True,2,15
164,2562058,9,,1,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,False,3,15
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,True,3,15
181,2562075,1,,2,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,True,3,15
192,2562085,4,,1,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,False,3,15
201,2562096,1,,12,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,True,4,15
217,2562111,16,,1,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,False,3,15
221,2562116,1,,14,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,True,3,15
234,2562128,11,,1,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,False,2,15
241,2562136,1,,17,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,2,15
252,2562146,5,,1,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,3,15
269,2562163,18,,1,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,15
271,2562166,1,,7,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,15
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,False,3,15
291,2562185,1,,9,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,True,2,15
310,2562204,20,,1,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,False,3,15
311,2562205,1,,4,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,True,3,15
327,2562221,13,,1,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,4,15
331,2562226,1,,15,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,15
341,2562236,1,,10,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,True,3,15
360,2562254,19,,1,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,False,2,15
